timestamp,product_id,value,moving_range,i_lcl,i_cl,i_ucl,mr_lcl,mr_cl,mr_ucl,rule_1_beyond_3sigma,rule_2_two_of_three_beyond_2sigma,rule_3_four_of_five_beyond_1sigma,rule_4_eight_same_side,any_signal,mr_rule_1
2024-02-11 16:00:00,PRD-A,1.5609855507042802,0.1851822887087362,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-18 00:00:00,PRD-A,1.2291122307998301,0.3318733199044501,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-18 08:00:00,PRD-A,1.2459365438662076,0.01682431306637744,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-18 16:00:00,PRD-A,1.1705682545156388,0.07536828935056872,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-19 00:00:00,PRD-A,1.0960394816147612,0.07452877290087767,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-19 08:00:00,PRD-A,1.1313984860046649,0.03535900438990369,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-19 16:00:00,PRD-A,1.291530752746875,0.16013226674221004,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-26 00:00:00,PRD-A,1.6971812319221806,0.4056504791753057,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-26 08:00:00,PRD-A,1.572785253485168,0.12439597843701256,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-02-26 16:00:00,PRD-A,1.7665419669801958,0.19375671349502777,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,True,True,False,False,True,False
2024-02-27 00:00:00,PRD-A,1.6568623666236315,0.10967960035656432,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,True,True,False,True,False
2024-02-27 08:00:00,PRD-A,1.5437895034178353,0.11307286320579624,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,True,True,False,True,False
2024-02-27 16:00:00,PRD-A,1.8002936021734863,0.25650409875565106,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,True,True,True,False,True,False
2024-03-05 00:00:00,PRD-A,1.0863763371790642,0.7139172649944221,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,True,False,True,True
2024-03-05 08:00:00,PRD-A,1.1909236973558004,0.10454736017673616,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-05 16:00:00,PRD-A,1.3672828966652326,0.17635919930943222,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-06 00:00:00,PRD-A,1.2661788152882547,0.1011040813769779,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-06 08:00:00,PRD-A,1.1785954822226918,0.08758333306556287,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-06 16:00:00,PRD-A,1.6375823567741434,0.4589868745514516,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-13 00:00:00,PRD-A,1.3339160195113615,0.3036663372627819,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-13 08:00:00,PRD-A,1.3589169241418442,0.025000904630482657,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-13 16:00:00,PRD-A,1.5409105929084825,0.18199366876663836,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-14 00:00:00,PRD-A,1.2066053916439305,0.334305201264552,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-14 08:00:00,PRD-A,1.456170484152458,0.24956509250852754,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-14 16:00:00,PRD-A,1.5059142572372417,0.049743773084783616,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-21 00:00:00,PRD-A,0.9779395328035845,0.5279747244336572,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-21 08:00:00,PRD-A,1.121885456187126,0.14394592338354162,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-21 16:00:00,PRD-A,1.3459183785641755,0.22403292237704941,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-22 00:00:00,PRD-A,1.2123820772889804,0.1335363012751951,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-22 08:00:00,PRD-A,1.3453191455852747,0.13293706829629426,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-22 16:00:00,PRD-A,1.3975537726209015,0.05223462703562687,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-29 00:00:00,PRD-A,1.1563123101453812,0.24124146247552036,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-29 08:00:00,PRD-A,1.2828142577845065,0.12650194763912537,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-29 16:00:00,PRD-A,1.2903157234640443,0.0075014656795378,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-30 00:00:00,PRD-A,1.2730274846484468,0.01728823881559749,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-30 08:00:00,PRD-A,1.2050817099855733,0.06794577466287355,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-03-30 16:00:00,PRD-A,1.4245266912703247,0.21944498128475143,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-06 00:00:00,PRD-A,1.4453508169753329,0.020824125705008134,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-06 08:00:00,PRD-A,1.5678535895603787,0.12250277258504583,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-06 16:00:00,PRD-A,1.5637482555123812,0.004105334047997511,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-07 00:00:00,PRD-A,1.4941100242787655,0.06963823123361568,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-07 08:00:00,PRD-A,1.6276492913254645,0.13353926704669905,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,True,False,True,False
2024-04-07 16:00:00,PRD-A,1.651373948410218,0.023724657084753353,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,True,True,False,True,False
2024-04-14 00:00:00,PRD-A,0.9663357363056148,0.6850382121046031,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,True,True,False,True,True
2024-04-14 08:00:00,PRD-A,1.1076684933564565,0.1413327570508417,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-14 16:00:00,PRD-A,1.3571160663575252,0.2494475730010688,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-15 00:00:00,PRD-A,1.3199290562366504,0.037187010120874886,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-15 08:00:00,PRD-A,1.003522730451218,0.3164063257854324,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-15 16:00:00,PRD-A,1.4782035737342292,0.4746808432830112,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-22 00:00:00,PRD-A,1.2872728434085612,0.19093073032566799,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-22 08:00:00,PRD-A,1.1520506013340877,0.13522224207447353,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-22 16:00:00,PRD-A,1.3707268116638953,0.21867621032980766,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-23 00:00:00,PRD-A,1.0885743242505468,0.28215248741334853,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-23 08:00:00,PRD-A,1.276582603956822,0.1880082797062752,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-23 16:00:00,PRD-A,1.5623388671611413,0.28575626320431935,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-30 00:00:00,PRD-A,1.440164375441804,0.12217449171933725,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-30 08:00:00,PRD-A,1.5111190001152595,0.07095462467345537,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-04-30 16:00:00,PRD-A,1.6065486634579103,0.0954296633426508,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-01 00:00:00,PRD-A,1.330354162699511,0.27619450075839924,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-01 08:00:00,PRD-A,1.1481866686469195,0.18216749405259147,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-01 16:00:00,PRD-A,1.1350845100889737,0.013102158557945831,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-08 00:00:00,PRD-A,1.0446507186483425,0.09043379144063124,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-08 08:00:00,PRD-A,1.0052086147223054,0.039442103926037086,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,True,False,True,False
2024-05-08 16:00:00,PRD-A,1.3764471942891456,0.37123857956684025,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,True,False,True,False
2024-05-09 00:00:00,PRD-A,1.105561559228612,0.27088563506053354,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,True,False,True,False
2024-05-09 08:00:00,PRD-A,1.3075557274825254,0.20199416825391325,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-09 16:00:00,PRD-A,1.5256790072523607,0.21812327976983537,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-16 00:00:00,PRD-A,1.0961981164390784,0.42948089081328233,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-16 08:00:00,PRD-A,1.0681972317476942,0.028000884691384176,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-16 16:00:00,PRD-A,1.2847366697644238,0.2165394380167296,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-17 00:00:00,PRD-A,1.0432322491268444,0.24150442063757938,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-17 08:00:00,PRD-A,1.2984721332693772,0.25523988414253274,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-17 16:00:00,PRD-A,1.0327391180395384,0.2657330152298387,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-24 00:00:00,PRD-A,1.5658230328975404,0.533083914858002,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-24 08:00:00,PRD-A,1.6359464970816031,0.07012346418406268,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-24 16:00:00,PRD-A,1.6461987038337216,0.010252206752118465,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,True,False,False,True,False
2024-05-25 00:00:00,PRD-A,1.0156123169333022,0.6305863869004193,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,True,False,False,True,True
2024-05-25 08:00:00,PRD-A,1.0812319149220924,0.06561959798879013,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-05-25 16:00:00,PRD-A,1.1710654740648676,0.08983355914277524,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-01 00:00:00,PRD-A,1.3217300572238937,0.1506645831590261,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-01 08:00:00,PRD-A,1.319198083568503,0.002531973655390596,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-01 16:00:00,PRD-A,1.4076802790237464,0.08848219545524327,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-02 00:00:00,PRD-A,1.1930752581991453,0.2146050208246011,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-02 08:00:00,PRD-A,1.2106640257596908,0.017588767560545504,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-02 16:00:00,PRD-A,1.5975302362927406,0.3868662105330498,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-09 00:00:00,PRD-A,0.9850116427363863,0.6125185935563543,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,True
2024-06-09 08:00:00,PRD-A,1.306501463481437,0.3214898207450506,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-09 16:00:00,PRD-A,1.2908545187438605,0.01564694473757644,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-10 00:00:00,PRD-A,1.27444585425707,0.01640866448679046,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-10 08:00:00,PRD-A,1.2745124960880756,6.664183100557608e-05,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-10 16:00:00,PRD-A,1.4134603645635953,0.13894786847551965,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-17 00:00:00,PRD-A,1.2659917950451522,0.147468569518443,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-17 08:00:00,PRD-A,1.3847914710298008,0.11879967598464858,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-17 16:00:00,PRD-A,1.5112601895658306,0.1264687185360298,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-18 00:00:00,PRD-A,1.4494111999737547,0.061848989592075965,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-18 08:00:00,PRD-A,1.2692119530630182,0.18019924691073652,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-18 16:00:00,PRD-A,1.4403444989449055,0.1711325458818873,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-25 00:00:00,PRD-A,1.467064218082681,0.02671971913777549,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-25 08:00:00,PRD-A,1.4527733306755735,0.014290887407107489,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-25 16:00:00,PRD-A,1.4168519944024849,0.03592133627308858,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-26 00:00:00,PRD-A,1.4154681081091738,0.0013838862933110985,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-26 08:00:00,PRD-A,1.2964704349368943,0.1189976731722795,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-06-26 16:00:00,PRD-A,1.477896736300113,0.1814263013632187,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-07-03 00:00:00,PRD-A,1.2437996482243077,0.23409708807580532,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-07-03 08:00:00,PRD-A,1.2715529801486114,0.027753331924303737,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
2024-07-03 16:00:00,PRD-A,1.3380082776610336,0.06645529751242218,0.8523794717071191,1.297434156718313,1.7424888417295068,0.0,0.16734056156420887,0.5467016146302703,False,False,False,False,False,False
