subgroup_id,timestamp,machine_id,product_id,xbar,range,n,xbar_lcl,xbar_cl,xbar_ucl,range_lcl,range_cl,range_ucl,rule_1_beyond_3sigma,rule_2_two_of_three_beyond_2sigma,rule_3_four_of_five_beyond_1sigma,rule_4_eight_same_side,any_signal,range_rule_1
SG-MC-08-2024010416,2024-01-04 16:00:00,MC-08,PRD-A,25.01422380397583,0.0939430469310949,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-11-2024010500,2024-01-05 00:00:00,MC-11,PRD-A,25.01599376874059,0.05998849109284876,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-03-2024010500,2024-01-05 00:00:00,MC-03,PRD-A,25.00249462253452,0.026654823664518545,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-07-2024010500,2024-01-05 00:00:00,MC-07,PRD-A,24.98730495277579,0.10341108525234333,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-07-2024010508,2024-01-05 08:00:00,MC-07,PRD-A,25.012003461742573,0.06296497513001142,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-11-2024010508,2024-01-05 08:00:00,MC-11,PRD-A,24.99149917381066,0.07049917842922326,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,True,True,False,True,False
SG-MC-03-2024010508,2024-01-05 08:00:00,MC-03,PRD-A,25.002000106755236,0.03226079334291043,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-07-2024010516,2024-01-05 16:00:00,MC-07,PRD-A,25.00788713120609,0.0620935629083732,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-11-2024010516,2024-01-05 16:00:00,MC-11,PRD-A,25.005588505443257,0.09457193894914795,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-03-2024010516,2024-01-05 16:00:00,MC-03,PRD-A,25.00806680393792,0.06228975086231614,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-11-2024010600,2024-01-06 00:00:00,MC-11,PRD-A,24.99897723635376,0.08114360791585895,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-07-2024010600,2024-01-06 00:00:00,MC-07,PRD-A,25.02562068994912,0.08640489885905112,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-03-2024010600,2024-01-06 00:00:00,MC-03,PRD-A,25.012764774849508,0.08626542212601862,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-03-2024010608,2024-01-06 08:00:00,MC-03,PRD-A,25.03714070941037,0.0669915713699929,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-11-2024010608,2024-01-06 08:00:00,MC-11,PRD-A,24.98807928420558,0.09021702711767077,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-07-2024010608,2024-01-06 08:00:00,MC-07,PRD-A,25.02674369330639,0.07091336270488924,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-11-2024010616,2024-01-06 16:00:00,MC-11,PRD-A,25.02819632152505,0.0720198337316802,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-03-2024010616,2024-01-06 16:00:00,MC-03,PRD-A,25.01740968541558,0.07027948381508864,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-07-2024010616,2024-01-06 16:00:00,MC-07,PRD-A,25.028666761775433,0.1284865673038631,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-06-2024010700,2024-01-07 00:00:00,MC-06,PRD-A,25.033275769886952,0.1086727183863232,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-10-2024010700,2024-01-07 00:00:00,MC-10,PRD-A,25.075915463153194,0.07506635880541523,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-02-2024010700,2024-01-07 00:00:00,MC-02,PRD-A,25.00879721412254,0.08359337112074172,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-10-2024010708,2024-01-07 08:00:00,MC-10,PRD-A,25.08343362886763,0.06610541024326366,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,True,True,False,False,True,False
SG-MC-06-2024010708,2024-01-07 08:00:00,MC-06,PRD-A,25.01105613728592,0.09269481537943491,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-02-2024010708,2024-01-07 08:00:00,MC-02,PRD-A,25.01840947886157,0.043216924961559045,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-02-2024010716,2024-01-07 16:00:00,MC-02,PRD-A,25.000479686437195,0.07473437136189176,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-10-2024010716,2024-01-07 16:00:00,MC-10,PRD-A,25.037634797835402,0.04866356985816367,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-06-2024010716,2024-01-07 16:00:00,MC-06,PRD-A,24.99816140823598,0.10381090337988041,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-10-2024010800,2024-01-08 00:00:00,MC-10,PRD-A,25.03779102189038,0.10578813685449262,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-02-2024010800,2024-01-08 00:00:00,MC-02,PRD-A,25.042340568350834,0.0972419689392865,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-06-2024010800,2024-01-08 00:00:00,MC-06,PRD-A,25.01238568972155,0.09892672383256595,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-10-2024010808,2024-01-08 08:00:00,MC-10,PRD-A,25.083556320970096,0.09750918315102908,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,True,False,False,False,True,False
SG-MC-06-2024010808,2024-01-08 08:00:00,MC-06,PRD-A,25.031419457254692,0.08539179247357609,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-02-2024010808,2024-01-08 08:00:00,MC-02,PRD-A,25.022931300128,0.06492405493856879,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-02-2024010816,2024-01-08 16:00:00,MC-02,PRD-A,25.04434738437461,0.06363049807042032,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-06-2024010816,2024-01-08 16:00:00,MC-06,PRD-A,25.01458336211756,0.15147115937714872,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-10-2024010816,2024-01-08 16:00:00,MC-10,PRD-A,25.054608039776078,0.07535689733333939,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-09-2024010900,2024-01-09 00:00:00,MC-09,PRD-A,25.061144600508975,0.10519177659849888,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-05-2024010900,2024-01-09 00:00:00,MC-05,PRD-A,25.05869269512525,0.06515867075212967,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-01-2024010900,2024-01-09 00:00:00,MC-01,PRD-A,25.014910967450003,0.08190520214408892,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-09-2024010908,2024-01-09 08:00:00,MC-09,PRD-A,25.027581125488645,0.13658797255093802,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-05-2024010908,2024-01-09 08:00:00,MC-05,PRD-A,25.023459253741276,0.10977550499566036,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-01-2024010908,2024-01-09 08:00:00,MC-01,PRD-A,25.016838033536164,0.0870601578224921,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-09-2024010916,2024-01-09 16:00:00,MC-09,PRD-A,25.067063120428507,0.09796773051020224,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-05-2024010916,2024-01-09 16:00:00,MC-05,PRD-A,25.04483675970884,0.08239619521023656,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-01-2024010916,2024-01-09 16:00:00,MC-01,PRD-A,25.016327281834577,0.10944506103431095,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-01-2024011000,2024-01-10 00:00:00,MC-01,PRD-A,25.020982588732426,0.13014559081207722,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-05-2024011000,2024-01-10 00:00:00,MC-05,PRD-A,25.051992061397687,0.0630280217917516,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-09-2024011000,2024-01-10 00:00:00,MC-09,PRD-A,25.014217525892537,0.03665451168135547,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-01-2024011008,2024-01-10 08:00:00,MC-01,PRD-A,25.004583484949723,0.0925587354107229,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-05-2024011008,2024-01-10 08:00:00,MC-05,PRD-A,25.042663061143394,0.04172640896744895,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-09-2024011008,2024-01-10 08:00:00,MC-09,PRD-A,25.048936523005224,0.09715964937438315,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-05-2024011016,2024-01-10 16:00:00,MC-05,PRD-A,25.08283013534335,0.09681712780033536,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,True,False,False,False,True,False
SG-MC-09-2024011016,2024-01-10 16:00:00,MC-09,PRD-A,25.03475144140255,0.06289231605388679,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-01-2024011016,2024-01-10 16:00:00,MC-01,PRD-A,24.995406253641015,0.08077831096630206,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-12-2024011100,2024-01-11 00:00:00,MC-12,PRD-A,25.04883772051934,0.040614270029706745,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-08-2024011100,2024-01-11 00:00:00,MC-08,PRD-A,25.002974191003243,0.027759757297605603,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-04-2024011100,2024-01-11 00:00:00,MC-04,PRD-A,25.01298758181078,0.06198519387990231,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-04-2024011108,2024-01-11 08:00:00,MC-04,PRD-A,25.02948858131858,0.07532614065196341,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-12-2024011108,2024-01-11 08:00:00,MC-12,PRD-A,24.988186270343764,0.053310937193955965,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-08-2024011108,2024-01-11 08:00:00,MC-08,PRD-A,25.01233656553326,0.09253863982286603,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,False,True,False
SG-MC-12-2024011116,2024-01-11 16:00:00,MC-12,PRD-A,25.005175740489786,0.13563765556462926,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,False,True,False
SG-MC-04-2024011116,2024-01-11 16:00:00,MC-04,PRD-A,25.00233976641277,0.07119642918138425,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,False,True,False
SG-MC-08-2024011116,2024-01-11 16:00:00,MC-08,PRD-A,25.01057807739388,0.08549264647159305,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-12-2024011200,2024-01-12 00:00:00,MC-12,PRD-A,24.993575597764952,0.08907932816276798,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-08-2024011200,2024-01-12 00:00:00,MC-08,PRD-A,25.02734350850424,0.04169140903666246,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,True,True,True,False
SG-MC-04-2024011200,2024-01-12 00:00:00,MC-04,PRD-A,25.048262949570166,0.0845488392147331,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-04-2024011208,2024-01-12 08:00:00,MC-04,PRD-A,25.039227871716246,0.05325476977078125,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-12-2024011208,2024-01-12 08:00:00,MC-12,PRD-A,25.035764554553126,0.08447169304974977,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-08-2024011208,2024-01-12 08:00:00,MC-08,PRD-A,25.029763609470383,0.10646613237809888,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-08-2024011216,2024-01-12 16:00:00,MC-08,PRD-A,25.02107348048289,0.042175220369387034,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-12-2024011216,2024-01-12 16:00:00,MC-12,PRD-A,25.007110548035744,0.10907712241879963,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-04-2024011216,2024-01-12 16:00:00,MC-04,PRD-A,25.018429464698027,0.0736393485212048,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-07-2024011300,2024-01-13 00:00:00,MC-07,PRD-A,25.01305645745564,0.059424169487240164,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-03-2024011300,2024-01-13 00:00:00,MC-03,PRD-A,25.032978972580644,0.07151116460376628,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-11-2024011300,2024-01-13 00:00:00,MC-11,PRD-A,25.021200576781098,0.0634194507609891,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-03-2024011308,2024-01-13 08:00:00,MC-03,PRD-A,25.040850070506387,0.11451892573506939,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-11-2024011308,2024-01-13 08:00:00,MC-11,PRD-A,25.02819072768608,0.06502455208118718,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-07-2024011308,2024-01-13 08:00:00,MC-07,PRD-A,25.0033737274221,0.07772829565199757,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-07-2024011316,2024-01-13 16:00:00,MC-07,PRD-A,25.01228511983921,0.04958084816447084,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-03-2024011316,2024-01-13 16:00:00,MC-03,PRD-A,25.029813315643413,0.08949117457253664,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-11-2024011316,2024-01-13 16:00:00,MC-11,PRD-A,24.996818288309335,0.1133770421818987,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-03-2024011400,2024-01-14 00:00:00,MC-03,PRD-A,25.028295844190467,0.05554492333172689,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
SG-MC-11-2024011400,2024-01-14 00:00:00,MC-11,PRD-A,25.02601680493241,0.1849716578460061,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,True
SG-MC-07-2024011400,2024-01-14 00:00:00,MC-07,PRD-A,25.00765540463375,0.09333444614350839,5,24.980965313594478,25.029746559290434,25.07852780498639,0.0,0.08454288682141428,0.17872366274046977,False,False,False,False,False,False
