shift_id,timestamp,date,line_id,machine_id,machine_type,product_id,shift,criticality,machine_age_years,failure_cost,maintenance_cost,planned_minutes,planned_downtime_min,planned_production_min,unplanned_downtime_min,run_time_min,ideal_cycle_sec,speed_factor,total_units,first_pass_good_units,rework_units,scrap_units,defect_count,copq,vibration_rms,temperature_c,pressure_bar,current_amp,lubrication_index,tool_wear_pct,surface_roughness_um,ambient_temperature_c,ambient_humidity_pct,hours_since_maintenance,cumulative_operating_hours,changeover_count,failures_last_30d,energy_kwh,failure_event,failure_type,true_hazard_probability,_latent_wear_state,defect_rate_lag_1,downtime_last_7d_min,vibration_rolling_3,failure_within_24h,next_failure_hours,availability,performance,quality_rate,oee,fpy,scrap_rate,rework_rate
SH-MC-01-2024010408,2024-01-04 08:00:00,2024-01-04,LINE-A,MC-01,CNC,PRD-B,B,3,7,25500.0,2860.0,480.0,18.0,462.0,7.8147248451697795,454.1852751548302,32.0,0.956080237517863,814,799,8,7,23,268.0,2.656474660621963,58.698341113274246,5.835887759700432,48.46157410238987,78.6644147798562,19.61335397491769,1.2435144930451925,14.713104472153475,63.758331680873574,75.09332979586048,46065.09332979584,0,0,414.8296048322664,0,,0.014154802389074024,0.21138665959172095,0.032648125755743655,10.400212248371382,2.3320438722093595,0,,0.9830850111576411,0.9558507443583211,0.9815724815724816,0.9223665223665224,0.9815724815724816,0.0085995085995086,0.009828009828009828
SH-MC-01-2024010416,2024-01-04 16:00:00,2024-01-04,LINE-A,MC-01,CNC,PRD-B,C,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,32.0,0.8895638936545671,770,740,19,11,31,479.0,2.370800364452517,63.730772837890775,5.824057531683126,47.182911357555426,81.43117573931592,23.220310153566057,1.3537084284319956,14.713104472153475,64.4121409943607,82.66308438177433,46072.663084381755,0,0,427.45203830138973,0,,0.015747545785188947,0.22652616876354864,0.018427518427518427,18.21493709354116,2.4470210761733395,0,,1.0,0.8888888888888888,0.961038961038961,0.8542568542568542,0.961038961038961,0.014285714285714285,0.024675324675324677
SH-MC-01-2024010500,2024-01-05 00:00:00,2024-01-05,LINE-A,MC-01,CNC,PRD-C,A,3,7,25500.0,2860.0,480.0,35.0,445.0,0.0,445.0,26.0,0.9117270817748867,936,922,9,5,17,182.5,2.7475811603061393,56.58907937634489,5.855546039637518,46.51730170358894,79.51803719744129,20.824240291000308,1.1278600272605603,14.76901388088374,61.09846511702494,90.36308438177433,46080.36308438175,1,0,409.83668063852633,0,,0.017840406638100253,0.24492616876354864,0.03896103896103896,18.21493709354116,2.5916187284602064,0,,1.0,0.9114606741573034,0.9850427350427351,0.8978277153558053,0.9850427350427351,0.005341880341880342,0.009615384615384616
SH-MC-01-2024010508,2024-01-05 08:00:00,2024-01-05,LINE-A,MC-01,CNC,PRD-C,B,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,26.0,0.9304614012049995,992,974,13,5,26,212.5,2.9047272857694204,60.37550786647441,5.739260221191929,47.68780419205779,84.90397200807338,27.54536422962769,1.3228809329625084,14.76901388088374,60.24448590993883,97.779751048441,46087.779751048416,0,0,430.42670813080576,0,,0.02029196597243269,0.264259502096882,0.014957264957264958,18.21493709354116,2.6743696035093585,0,,1.0,0.9304473304473304,0.9818548387096774,0.9135642135642135,0.9818548387096774,0.005040322580645161,0.01310483870967742
SH-MC-01-2024010516,2024-01-05 16:00:00,2024-01-05,LINE-A,MC-01,CNC,PRD-C,C,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,26.0,0.9017581512876136,961,923,25,13,45,486.5,2.9402636519913616,61.78547370397713,5.839373978303807,47.46791309640105,71.32525198862716,27.382144733368715,1.1967288846664919,14.76901388088374,63.33679280085841,105.479751048441,46095.47975104841,0,0,427.1711517708004,0,,0.022600585782042847,0.279659502096882,0.018145161290322582,18.21493709354116,2.8641906993556403,0,,1.0,0.9013708513708514,0.9604578563995838,0.8657287157287158,0.9604578563995838,0.013527575442247659,0.026014568158168574
SH-MC-01-2024010600,2024-01-06 00:00:00,2024-01-06,LINE-A,MC-01,CNC,PRD-C,A,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,26.0,0.8918459197548175,950,928,10,12,29,351.0,2.6174455382293527,60.77662488549649,5.914838007971351,48.1439751734447,73.99159150309426,28.26114997519839,1.134317129833099,14.826915096697807,64.47851557419128,113.179751048441,46103.17975104841,0,0,430.53028200352526,0,,0.025580550016411952,0.29805950209688203,0.03954214360041623,18.21493709354116,2.820812158663378,0,,1.0,0.8910533910533911,0.9768421052631578,0.8704184704184704,0.9768421052631578,0.01263157894736842,0.010526315789473684
SH-MC-01-2024010608,2024-01-06 08:00:00,2024-01-06,LINE-A,MC-01,CNC,PRD-C,B,3,7,25500.0,2860.0,480.0,18.0,462.0,2.0,460.0,26.0,0.9470728377847083,1005,982,15,8,29,296.5,3.101382124295838,62.33215611407106,5.784046003497257,48.0688648399055,77.86627251379909,31.228251538790595,1.2363028044475666,14.826915096697807,61.066451220768585,120.87975104844101,46110.87975104841,0,0,427.8064938640453,0,,0.028473365993213286,0.31345950209688206,0.023157894736842106,18.21493709354116,2.886363771505517,0,,0.9956709956709957,0.9467391304347826,0.9771144278606965,0.9210678210678211,0.9771144278606965,0.007960199004975124,0.014925373134328358
SH-MC-01-2024010616,2024-01-06 16:00:00,2024-01-06,LINE-A,MC-01,CNC,PRD-C,C,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,26.0,0.8881199388190865,946,912,16,18,40,534.0,3.074169700128362,64.19087256797978,5.797965502274671,47.17585381585722,75.62452682143193,36.437873218068944,1.4702989068941141,14.826915096697807,57.465080302384976,128.54641771510768,46118.54641771507,0,0,431.0086586126121,0,,0.03166806346762018,0.32879283543021537,0.022885572139303482,20.21493709354116,2.930999120884517,0,,1.0,0.8873015873015873,0.9640591966173362,0.8554112554112554,0.9640591966173362,0.019027484143763214,0.016913319238900635
SH-MC-01-2024010700,2024-01-07 00:00:00,2024-01-07,LINE-A,MC-01,CNC,PRD-D,A,3,7,25500.0,2860.0,480.0,35.0,445.0,0.0,445.0,24.0,0.9071428312173764,1009,961,30,18,57,690.0,3.302919242222152,62.72424228689748,5.583500768105738,48.6095337001149,73.19770566139364,33.82945829245409,1.288791551645199,14.886790985694372,58.897847896244855,136.24641771510767,46126.24641771507,1,0,418.7526269954243,0,,0.03579981435695766,0.3471928354302154,0.035940803382663845,20.21493709354116,3.1594903555487837,0,,1.0,0.9069662921348315,0.9524281466798811,0.8638202247191011,0.9524281466798811,0.017839444995044598,0.02973240832507433
SH-MC-01-2024010708,2024-01-07 08:00:00,2024-01-07,LINE-A,MC-01,CNC,PRD-D,B,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,24.0,0.9457549682542981,1092,1057,21,14,41,518.0,3.181828365711301,64.32198316787631,5.711781938201869,46.47233725165918,71.39691942163212,36.35836226817845,1.4281904060910182,14.886790985694372,61.23753850605607,143.66308438177433,46133.66308438173,0,0,433.5156972581188,0,,0.0406172251526932,0.3665261687635487,0.04757185332011893,20.21493709354116,3.1863057693539383,0,,1.0,0.9454545454545454,0.967948717948718,0.9151515151515152,0.967948717948718,0.01282051282051282,0.019230769230769232
SH-MC-01-2024010716,2024-01-07 16:00:00,2024-01-07,LINE-A,MC-01,CNC,PRD-D,C,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,24.0,0.8780708770876259,1014,967,25,22,56,750.0,3.0408613213839586,66.09831577789382,5.582565412861389,50.57278721146321,69.05588818145422,38.61915802306787,1.4545606581921886,14.886790985694372,58.92167596539785,151.3630843817743,46141.36308438173,0,0,434.80432069856676,0,,0.045131728002393665,0.38192616876354873,0.03205128205128205,20.21493709354116,3.1752029764391367,0,,1.0,0.8779220779220779,0.9536489151873767,0.8372294372294372,0.9536489151873767,0.021696252465483234,0.02465483234714004
SH-MC-01-2024010800,2024-01-08 00:00:00,2024-01-08,LINE-A,MC-01,CNC,PRD-D,A,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,24.0,0.880529838902649,1017,988,18,11,37,419.0,3.0543353428969526,64.62842173234733,5.553550645407103,49.599554370367045,71.33803945664046,42.64430754175558,1.412602515738314,14.948623829634574,61.01532572106291,159.0630843817743,46149.06308438173,0,0,434.44326601051966,0,,0.05092770521875089,0.40032616876354876,0.046351084812623275,20.21493709354116,3.0923416766640712,0,,1.0,0.8805194805194805,0.9714847590953786,0.8554112554112554,0.9714847590953786,0.010816125860373648,0.017699115044247787
SH-MC-01-2024010808,2024-01-08 08:00:00,2024-01-08,LINE-A,MC-01,CNC,PRD-D,B,3,7,25500.0,2860.0,480.0,18.0,462.0,5.1926526352763505,456.8073473647236,24.0,0.9394894806955906,1072,1031,30,11,48,515.0,3.562705566863286,67.24295553253202,5.673237400467303,47.60564829285618,64.67737025951674,39.7114611519085,1.5184324446981403,14.948623829634574,64.6818270693241,166.7630843817743,46156.763084381724,0,0,433.98693008755237,0,,0.05652067807788325,0.4157261687635488,0.028515240904621434,20.21493709354116,3.2193007437147325,0,,0.9887604921314365,0.9386889297505935,0.9617537313432836,0.8926406926406927,0.9617537313432836,0.010261194029850746,0.027985074626865673
SH-MC-01-2024010816,2024-01-08 16:00:00,2024-01-08,LINE-A,MC-01,CNC,PRD-D,C,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,24.0,0.8676537353217514,1002,946,35,21,70,805.0,3.4930350592903365,66.76379489846917,5.872415359271981,47.93113101022524,70.38733434736808,44.408882491000746,1.6234893535731332,14.948623829634574,62.818949317048826,174.37654017118635,46164.376540171135,0,0,439.64874231430366,0,,0.06261463269671935,0.4309530803423729,0.03824626865671642,25.407589728817513,3.370025323016858,0,,1.0,0.8675324675324675,0.9441117764471058,0.819047619047619,0.9441117764471058,0.020958083832335328,0.03493013972055888
SH-MC-01-2024010900,2024-01-09 00:00:00,2024-01-09,LINE-A,MC-01,CNC,PRD-A,A,3,7,25500.0,2860.0,480.0,35.0,445.0,0.0,445.0,20.0,0.8940740291227205,1193,1144,27,22,61,558.0,3.4045260888408184,65.5447686916872,5.579518266145865,48.33920950401833,64.58032733767968,42.98576300506834,1.3977069889276252,15.012395331185093,62.97915149477077,182.07654017118634,46172.07654017113,1,0,425.2836800665622,0,,0.07049008086875509,0.44935308034237287,0.05588822355289421,25.407589728817513,3.4867555716648138,0,,1.0,0.8936329588014982,0.9589270746018441,0.8569288389513109,0.9589270746018441,0.018440905280804692,0.022632020117351215
SH-MC-01-2024010908,2024-01-09 08:00:00,2024-01-09,LINE-A,MC-01,CNC,PRD-A,B,3,7,25500.0,2860.0,480.0,18.0,462.0,2.92515337571121,459.0748466242888,20.0,0.8845924271353206,1218,1168,30,20,66,540.0,3.9718582095950508,68.35134673914231,5.706672228931544,50.052034881295015,65.04673949945409,49.587557081049695,1.3123257898382688,15.012395331185093,62.98301791003045,189.493206837853,46179.4932068378,0,0,437.3280170281505,0,,0.07959026547128442,0.4686864136757062,0.04107292539815591,15.00737748044613,3.623139785908735,1,24.0,0.9936684991867722,0.8843873781921104,0.9589490968801314,0.8427128427128427,0.9589490968801314,0.016420361247947456,0.024630541871921183
SH-MC-01-2024010916,2024-01-09 16:00:00,2024-01-09,LINE-A,MC-01,CNC,PRD-A,C,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,20.0,0.8944792037449836,1239,1161,37,41,98,960.0,3.6962035427538855,69.67765390535781,5.562747829701999,49.39592918915619,64.253924567676,48.409840413663126,1.543032559321694,15.012395331185093,56.51587879047362,197.14445428159115,46187.14445428154,0,0,445.03004281794995,0,,0.08798305717084869,0.4839889085631825,0.041050903119868636,17.93253085615734,3.690862613729918,1,16.0,1.0,0.8939393939393939,0.937046004842615,0.8376623376623377,0.937046004842615,0.033091202582728005,0.02986279257465698
SH-MC-01-2024011000,2024-01-10 00:00:00,2024-01-10,LINE-A,MC-01,CNC,PRD-A,A,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,20.0,0.8967854472936269,1242,1183,33,26,69,666.0,4.012355310051764,68.98500839935895,5.5138950098725115,49.610911512905396,62.5735686092234,50.803888643363855,1.3704003856877642,15.078086619332637,57.51760729814038,204.84445428159114,46194.844454281534,0,0,441.7352126547801,0,,0.0987132480495162,0.5023889085631825,0.06295399515738499,17.93253085615734,3.8934723541335665,1,8.0,1.0,0.8961038961038961,0.9524959742351047,0.8535353535353535,0.9524959742351047,0.020933977455716585,0.026570048309178744
SH-MC-01-2024011008,2024-01-10 08:00:00,2024-01-10,LINE-A,MC-01,CNC,PRD-A,B,3,7,25500.0,2860.0,480.0,18.0,462.0,54.389546487914544,407.6104535120854,20.0,0.8670921731983077,1060,1014,28,18,52,492.0,3.8864158068020305,69.4877779345894,5.5059594093527595,52.925938051795896,66.97782471545896,51.801125895926425,1.3865575971876154,15.078086619332637,62.80716064165371,212.54445428159113,46202.54445428153,0,0,395.7825230702318,1,Sensor,0.10895166759679499,0.5177889085631825,0.04750402576489533,17.93253085615734,3.8649915532025596,0,,0.8822737089006178,0.8668407060930718,0.9566037735849057,0.7316017316017317,0.9566037735849057,0.016981132075471698,0.026415094339622643
SH-MC-01-2024011016,2024-01-10 16:00:00,2024-01-10,LINE-A,MC-01,CNC,PRD-A,C,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,20.0,0.9600492216657223,1330,1268,35,27,71,696.0,2.3296281556214526,61.73339899462926,5.937119927848995,48.63245657691391,82.48163473398618,19.220529355969003,1.4129698620999562,15.078086619332637,61.88049687269638,0.0,46209.337961840065,0,1,428.5827818471129,0,,0.009487378791161002,0.18066781405128568,0.04339622641509434,72.32207734407189,3.4094664241584156,0,,1.0,0.9595959595959596,0.9533834586466166,0.9148629148629148,0.9533834586466166,0.02030075187969925,0.02631578947368421
SH-MC-01-2024011100,2024-01-11 00:00:00,2024-01-11,LINE-A,MC-01,CNC,PRD-B,A,3,7,25500.0,2860.0,480.0,35.0,445.0,0.0,445.0,32.0,0.9608699002404055,801,763,22,16,45,646.0,2.2631304756071535,59.18466279722557,6.054938253545002,47.740462292521045,84.58062262108706,24.397325150726473,1.1128806483745013,15.145678254968171,54.96226989115839,7.7,46217.03796184006,1,1,412.7507464382659,0,,0.01075735177907607,0.19906781405128568,0.04661654135338346,72.32207734407189,2.8263914793435454,0,,1.0,0.96,0.9525593008739076,0.9144569288389512,0.9525593008739076,0.019975031210986267,0.02746566791510612
SH-MC-01-2024011108,2024-01-11 08:00:00,2024-01-11,LINE-A,MC-01,CNC,PRD-B,B,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,32.0,0.9256346868057732,801,783,10,8,21,314.0,2.2416635829478158,59.337593531824886,5.955848204062489,47.166402125682446,80.2974307686298,22.344523078703673,1.1462936963864754,15.145678254968171,57.20604594237771,15.116666666666667,46224.454628506726,0,1,429.902442806189,0,,0.012247722811108846,0.21840114738461902,0.04744069912609238,72.32207734407189,2.278140738058807,0,,1.0,0.9246753246753247,0.9775280898876404,0.9038961038961039,0.9775280898876404,0.009987515605493134,0.012484394506866416
SH-MC-01-2024011116,2024-01-11 16:00:00,2024-01-11,LINE-A,MC-01,CNC,PRD-B,C,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,32.0,0.9171883084388815,794,769,12,13,31,472.0,2.8029626494630344,63.33420809122503,5.905920816158932,46.51667571921958,86.2448867146826,24.004682360617707,1.248066800596234,15.145678254968171,57.18626841959334,22.816666666666666,46232.15462850672,0,1,427.6715078032411,0,,0.013653902749017514,0.23380114738461902,0.02247191011235955,64.50735249890211,2.4359189026726678,0,,1.0,0.9165945165945166,0.9685138539042821,0.8877344877344878,0.9685138539042821,0.0163727959697733,0.015113350125944584
SH-MC-01-2024011200,2024-01-12 00:00:00,2024-01-12,LINE-A,MC-01,CNC,PRD-B,A,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,32.0,0.9229384297657024,799,773,13,13,32,481.0,2.7545136254400826,60.77098514437828,5.720791040414079,47.74786932999132,77.4967723199257,22.806355353291295,1.2689295060678238,15.215150236639268,60.574267765253786,30.516666666666666,46239.85462850672,0,1,427.35063930619367,0,,0.015472891008714218,0.252201147384619,0.031486146095717885,64.50735249890211,2.5997132859503114,0,,1.0,0.9223665223665224,0.967459324155194,0.8923520923520923,0.967459324155194,0.016270337922403004,0.016270337922403004
SH-MC-01-2024011208,2024-01-12 08:00:00,2024-01-12,LINE-A,MC-01,CNC,PRD-B,B,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,32.0,0.9203095240823101,797,778,11,8,25,323.0,2.71695106621959,63.78145831285156,5.784164970487195,46.55786574749963,76.71314421293957,26.69812831386448,1.1555347485707619,15.215150236639268,66.05875522764299,38.21666666666667,46247.55462850672,0,1,432.8489811360354,0,,0.017242893499249724,0.26760114738461904,0.03254067584480601,64.50735249890211,2.758142447040902,0,,1.0,0.92005772005772,0.9761606022584692,0.8981240981240981,0.9761606022584692,0.010037641154328732,0.013801756587202008
SH-MC-01-2024011216,2024-01-12 16:00:00,2024-01-12,LINE-A,MC-01,CNC,PRD-B,C,3,7,25500.0,2860.0,480.0,18.0,462.0,10.818732536851106,451.1812674631489,32.0,0.9083473097016963,768,733,24,11,46,524.0,2.583532668646701,65.00612423048311,5.8954998743380385,49.45360250383219,76.16466040322884,31.751118534292587,1.3727235666253417,15.215150236639268,63.22035549232494,45.91666666666667,46255.254628506715,0,1,420.987973080862,0,,0.01921142225536177,0.28300114738461907,0.02383939774153074,64.50735249890211,2.6849991201021246,1,24.0,0.9765828300068158,0.9078391093297217,0.9544270833333334,0.8461760461760462,0.9544270833333334,0.014322916666666666,0.03125
SH-MC-01-2024011300,2024-01-13 00:00:00,2024-01-13,LINE-A,MC-01,CNC,PRD-C,A,3,7,25500.0,2860.0,480.0,35.0,445.0,0.0,445.0,26.0,0.9302432463277552,955,934,10,11,26,328.0,2.5365457932887354,62.13984917658768,5.891177777068374,47.95541078082741,79.36222874362416,27.11504035439449,1.200213625413422,15.286482006468853,61.804562647507495,53.436354457719155,46262.774316297764,1,1,418.04014232082267,0,,0.021699654782318983,0.301040522966724,0.045572916666666664,75.32608503575321,2.6123431760516755,1,16.0,1.0,0.9299625468164794,0.9780104712041885,0.9095131086142322,0.9780104712041885,0.011518324607329843,0.010471204188481676
SH-MC-01-2024011308,2024-01-13 08:00:00,2024-01-13,LINE-A,MC-01,CNC,PRD-C,B,3,7,25500.0,2860.0,480.0,18.0,462.0,4.699042520866308,457.3009574791337,26.0,0.8936983987104691,943,911,16,16,37,488.0,2.6504532101368996,63.88382270086953,5.651725843915603,47.4870072818211,75.3452806752643,35.76693998533921,1.4093479906516617,15.286482006468853,65.34295434196555,60.85302112438582,46270.19098296443,0,1,427.38019102158177,0,,0.02466821724594372,0.3203738563000573,0.02198952879581152,75.32608503575321,2.590177224024112,1,8.0,0.9898289122924971,0.8935763782037981,0.9660657476139979,0.8544733044733045,0.9660657476139979,0.016967126193001062,0.016967126193001062
SH-MC-01-2024011316,2024-01-13 16:00:00,2024-01-13,LINE-A,MC-01,CNC,PRD-C,C,3,7,25500.0,2860.0,480.0,18.0,462.0,118.41113947989213,343.58886052010786,26.0,0.9276079954281231,735,691,24,20,51,640.0,3.2558145656134903,65.3873091125989,5.762997633995907,49.13214871663754,71.57081310758053,32.49121928006397,1.4938949089648017,15.286482006468853,61.887422861264724,68.47470374903804,46277.81266558908,0,1,322.7275690536235,1,Electrical,0.02743087422994183,0.3356172215493618,0.033934252386002124,78.02512755661952,2.8142711896797086,0,,0.7436988322946058,0.9269799943975786,0.9401360544217687,0.6481240981240982,0.9401360544217687,0.027210884353741496,0.0326530612244898
SH-MC-01-2024011400,2024-01-14 00:00:00,2024-01-14,LINE-A,MC-01,CNC,PRD-C,A,3,7,25500.0,2860.0,480.0,18.0,462.0,0.0,462.0,26.0,0.9654820560695719,1029,997,18,14,37,457.0,2.4573578770786475,57.2163757374572,6.068004732081313,45.43122969943175,81.92134482700816,9.867807640788474,1.0236275231762322,15.359652456238615,61.34361676229296,0.0,46283.53914659775,0,2,416.8951574298302,0,,0.006736427158480454,0.11902386241267758,0.05986394557823129,196.43626703651165,2.787875217609679,0,,1.0,0.9651515151515152,0.9689018464528668,0.9351370851370852,0.9689018464528668,0.013605442176870748,0.01749271137026239
